4012.8065	0.001	0.001	0	0	0	2	63	e	0	0	0	0	62	e	09ToSuBrCr.106
4012.9099	0.001	0.001	0	0	0	2	64	e	0	0	0	0	63	e	09ToSuBrCr.107
4013.1029	0.001	0.001	0	0	0	2	66	e	0	0	0	0	65	e	09ToSuBrCr.108
4013.2769	0.001	0.001	0	0	0	2	68	e	0	0	0	0	67	e	09ToSuBrCr.109
4013.4320	0.001	0.001	0	0	0	2	70	e	0	0	0	0	69	e	09ToSuBrCr.110
4013.5025	0.001	0.001	0	0	0	2	71	e	0	0	0	0	70	e	09ToSuBrCr.111
4013.6292	0.001	0.001	0	0	0	2	73	e	0	0	0	0	72	e	09ToSuBrCr.112
4013.6855	0.001	0.001	0	0	0	2	74	e	0	0	0	0	73	e	09ToSuBrCr.113
4013.8258	0.001	0.001	0	0	0	2	77	e	0	0	0	0	76	e	09ToSuBrCr.114
3947.1963	0.001	0.001	0	1	1	2	66	e	0	1	1	0	67	e	09ToSuBrCr.115
3949.2579	0.001	0.001	0	1	1	2	63	e	0	1	1	0	64	e	09ToSuBrCr.116
3949.9358	0.001	0.001	0	1	1	2	62	e	0	1	1	0	63	e	09ToSuBrCr.117
3952.6053	0.001	0.001	0	1	1	2	58	e	0	1	1	0	59	e	09ToSuBrCr.118
